ts_s,ang1,ang2,ang3,ang1_filtered,ang2_filtered,ang3_filtered,ang_principal,ang_principal_filtered
16.26077252775626,-84.15507026723436,-4.134320667169573,-132.04860012909901,-82.82175111055764,-1.703078472088752,-133.38217852261056,-12.416182325707034,-13.663324474932121
16.26221268119951,-84.21514,-4.2364945,-132.02876,-82.83173328767941,-1.7198162989227002,-133.3759619174445,-12.399962363560327,-13.657702948465095
16.263652834642766,-84.21514,-4.2364945,-132.02876,-82.84171546480118,-1.7365541257566486,-133.36974531227844,-12.399962363560327,-13.65208142199807
16.265092988086018,-84.21514,-4.2364945,-132.02876,-82.85169764192295,-1.7532919525905968,-133.36352870711238,-12.399962363560327,-13.646459895531043
16.26653314152927,-84.21514,-4.2364945,-132.02876,-82.86167981904472,-1.770029779424545,-133.35731210194638,-12.399962363560327,-13.640838369064019
16.26797329497252,-84.21514,-4.2364945,-132.02876,-82.86614922863882,-1.7779248614171652,-133.351512766153,-12.399962363560327,-13.635320878515227
16.269413448415772,-84.1871536767363,-4.189465672964719,-131.98924673490455,-82.87061863823291,-1.785819943409785,-133.34571343035964,-12.358810386926121,-13.629803387966433
16.270853601859024,-84.08966969016272,-4.0256514591403025,-131.85161127033314,-82.875088047827,-1.793715025402405,-133.33991409456627,-12.215466843728759,-13.624285897417641
16.272293755302275,-84.07976,-4.008999,-131.83762,-82.87961050772775,-1.801610107395025,-133.3341147587729,-12.200895321268085,-13.618768521569667
16.273733908745527,-84.07976,-4.008999,-131.83762,-82.88418628696262,-1.8095051893876448,-133.32831542297953,-12.200895321268085,-13.613251261004184
16.27517406218878,-84.07976,-4.008999,-131.83762,-82.88876676666742,-1.8174002713802648,-133.3225160871862,-12.200895321268085,-13.607734010601652
16.27661421563203,-84.07976,-4.008999,-131.83762,-82.89314325886616,-1.824945366814694,-133.3166754921907,-12.200895321268085,-13.602163167883415
16.27805436907528,-84.07976,-4.008999,-131.83762,-82.88897853561895,-1.8176833839364652,-133.30430135934938,-12.200895321268085,-13.589539982911337
16.279494522518533,-84.07976,-4.008999,-131.83762,-82.8848138123717,-1.8104214010582367,-133.29192722650805,-12.200895321268085,-13.576916797939258
16.280934675961785,-84.07976,-4.008999,-131.83762,-82.88064908912446,-1.8031594181800077,-133.27955309366672,-12.200895321268085,-13.56429361296718
16.28237482940504,-83.72769773302291,-3.4164942398794946,-132.12690583822112,-82.87648436587723,-1.7958974353017787,-133.2671789608254,-12.469078393358924,-13.551670427995102
16.28381498284829,-83.1405,-2.4282672,-132.6094,-82.87231964263,-1.7886354524235502,-133.2548048279841,-12.916375666420862,-13.539047243023026
16.285255136291543,-83.1405,-2.4282672,-132.6094,-82.86697735374048,-1.7796415100245517,-133.24326273366458,-12.916375666420862,-13.527194097705458
16.286695289734794,-83.1405,-2.4282672,-132.6094,-82.85831445717744,-1.7657378911176425,-133.2334560242442,-12.916375666420862,-13.516900986477719
16.288135443178046,-83.1405,-2.4282672,-132.6094,-82.84858477083058,-1.7502802597523288,-133.22475952977925,-12.916375666420862,-13.507662227529158
16.289575596621297,-82.95409015621011,-2.114643883542495,-132.61441632455458,-82.83885508448373,-1.734822628387015,-133.21606303531428,-12.910308013737946,-13.498423468580597
16.29101575006455,-82.49279,-1.3385342,-132.62683,-82.82912539813687,-1.7193649970217013,-133.20736654084936,-12.895292663295333,-13.489184709632037
16.2924559035078,-82.49279,-1.3385342,-132.62683,-82.81939571179001,-1.703907365656388,-133.1986700463844,-12.895292663295333,-13.479945950683476
16.293896056951052,-82.49279,-1.3385342,-132.62683,-82.80966602544314,-1.6884497342910743,-133.18997355191945,-12.895292663295333,-13.470707191734917
16.295336210394304,-82.49279,-1.3385342,-132.62683,-82.79982258384742,-1.67301204525223,-133.18226294558818,-12.895292663295333,-13.46245418004959
