1420114832370,86.34814,12.324577,-88.631485
1420114832371,86.34814,12.324577,-88.631485
1420114832371,86.34814,12.324577,-88.631485
1420114832371,86.34814,12.324577,-88.631485
1420114832376,85.52155,12.89124,-88.37262
1420114832376,85.52155,12.89124,-88.37262
1420114832376,85.52155,12.89124,-88.37262
1420114832377,85.52155,12.89124,-88.37262
1420114832400,87.20159,11.805868,-89.26962
1420114832401,87.20159,11.805868,-89.26962
1420114832401,87.20159,11.805868,-89.26962
1420114832402,87.20159,11.805868,-89.26962
1420114832402,88.91602,10.569136,-89.8524
1420114832403,88.91602,10.569136,-89.8524
1420114832403,88.91602,10.569136,-89.8524
1420114832404,88.91602,10.569136,-89.8524
1420114832417,89.04575,10.39551,-89.40735
1420114832418,89.04575,10.39551,-89.40735
1420114832418,89.04575,10.39551,-89.40735
1420114832419,89.04575,10.39551,-89.40735
1420114832419,88.68095,10.692772,-89.484
1420114832420,88.68095,10.692772,-89.484
1420114832420,88.68095,10.692772,-89.484
1420114832420,88.68095,10.692772,-89.484
1420114832427,87.76093,11.334601,-89.07907
1420114832427,88.12895,11.334601,-89.07907
1420114832428,88.12895,11.334601,-89.07907
1420114832429,88.12895,11.334601,-89.07907
1420114832429,88.12895,11.334601,-89.07907
1420114832439,87.57443,11.731626,-88.92447
1420114832440,87.57443,11.731626,-88.92447
1420114832440,87.57443,11.731626,-88.92447
1420114832440,87.57443,11.731626,-88.92447
1420114832446,86.79444,12.299691,-88.78231
1420114832448,86.79444,12.299691,-88.78231
1420114832448,86.79444,12.299691,-88.78231
1420114832449,86.79444,12.299691,-88.78231
1420114832467,86.79444,12.299691,-88.78231
1420114832468,86.031685,12.869486,-88.72231
1420114832469,86.031685,12.869486,-88.72231
1420114832470,86.031685,12.869486,-88.72231
1420114832470,86.031685,12.869486,-88.72231
1420114832471,86.031685,12.869486,-88.72231
1420114832471,86.031685,12.869486,-88.72231
1420114832472,86.031685,12.869486,-88.72231
1420114832472,86.031685,12.869486,-88.72231
1420114832473,85.91586,12.965643,-88.75345
1420114832473,85.91586,12.965643,-88.75345
1420114832474,85.91586,12.965643,-88.75345
1420114832475,85.91586,12.965643,-88.75345
1420114832475,85.91586,12.965643,-88.75345
1420114832476,85.91586,12.965643,-88.75345
1420114832476,85.91586,12.965643,-88.75345
1420114832477,85.91586,12.965643,-88.75345
1420114832478,85.610054,13.187628,-88.70374
1420114832478,85.610054,13.187628,-88.70374
1420114832479,85.610054,13.187628,-88.70374
1420114832479,85.610054,13.187628,-88.70374
1420114832480,85.610054,13.187628,-88.70374
1420114832480,85.610054,13.187628,-88.70374
1420114832481,85.610054,13.187628,-88.70374
1420114832482,85.610054,13.187628,-88.70374
1420114832493,85.610054,13.187628,-88.70374
1420114832493,85.610054,13.187628,-88.70374
1420114832494,85.610054,13.187628,-88.70374
1420114832494,85.610054,13.187628,-88.70374
1420114832494,85.610054,13.187628,-88.70374
1420114832495,85.610054,13.187628,-88.70374
1420114832495,85.65491,13.180412,-88.8125
1420114832495,85.65491,13.180412,-88.8125
1420114832496,85.09166,13.180412,-88.8125
1420114832496,85.09166,13.180412,-88.8125
1420114832496,85.09166,13.180412,-88.8125
1420114832497,85.80741,12.780585,-89.4552
1420114832497,85.80741,12.780585,-89.4552
1420114832498,85.80741,12.780585,-89.4552
1420114832498,85.80741,12.780585,-89.4552
1420114832498,85.80741,12.780585,-89.4552
1420114832499,85.80741,12.780585,-89.4552
1420114832502,85.80741,12.780585,-89.4552
1420114832503,85.80741,12.780585,-89.4552
1420114832506,86.54756,12.203778,-89.50565
1420114832506,86.54756,12.203778,-89.50565
1420114832507,86.54756,12.203778,-89.50565
1420114832507,86.54756,12.203778,-89.50565
1420114832508,86.54756,12.203778,-89.50565
1420114832508,86.54756,12.203778,-89.50565
1420114832511,86.54756,12.203778,-89.50565
1420114832511,86.54756,12.203778,-89.50565
1420114832518,86.339836,12.125019,-88.43929
1420114832519,86.339836,12.125019,-88.43929
1420114832519,86.339836,12.125019,-88.43929
1420114832519,86.339836,12.125019,-88.43929
1420114832520,86.339836,12.125019,-88.43929
1420114832520,86.339836,12.125019,-88.43929
1420114832521,86.339836,12.125019,-88.43929
1420114832522,86.339836,12.125019,-88.43929
1420114832526,85.48789,12.663134,-87.968636
1420114832527,85.48789,12.663134,-87.968636
1420114832528,85.48789,12.663134,-87.968636
1420114832528,85.48789,12.663134,-87.968636
1420114832529,85.48789,12.663134,-87.968636
1420114832529,85.48789,12.663134,-87.968636
1420114832531,85.48789,12.663134,-87.968636
1420114832532,85.48789,12.663134,-87.968636
1420114832537,85.2529,12.982117,-88.52913
1420114832537,85.2529,12.982117,-88.52913
1420114832538,85.2529,12.982117,-88.52913
1420114832538,85.2529,12.982117,-88.52913
1420114832539,85.2529,12.982117,-88.52913
1420114832539,85.2529,12.982117,-88.52913
1420114832542,85.2529,12.982117,-88.52913
1420114832542,85.2529,12.982117,-88.52913
1420114832548,85.2529,12.982117,-88.52913
1420114832548,85.24875,12.982117,-88.52913
1420114832549,85.24875,12.982117,-88.52913
1420114832549,85.56051,12.886762,-89.11085
1420114832550,85.56051,12.886762,-89.11085
1420114832550,85.56051,12.886762,-89.11085
1420114832550,85.56051,12.886762,-89.11085
1420114832551,85.56051,12.886762,-89.11085
1420114832551,85.56051,12.886762,-89.11085
1420114832558,85.1821,13.103146,-88.79917
1420114832559,85.1821,13.103146,-88.79917
1420114832559,85.1821,13.103146,-88.79917
1420114832560,85.1821,13.103146,-88.79917
1420114832560,85.1821,13.103146,-88.79917
1420114832560,85.1821,13.103146,-88.79917
1420114832561,85.1821,13.103146,-88.79917
1420114832561,85.1821,13.103146,-88.79917
1420114832570,84.75456,13.361205,-88.52102
1420114832570,84.75456,13.361205,-88.52102
1420114832571,84.75456,13.361205,-88.52102
1420114832571,84.75456,13.361205,-88.52102
1420114832572,84.75456,13.361205,-88.52102
1420114832572,84.75456,13.361205,-88.52102
1420114832572,84.75456,13.361205,-88.52102
1420114832573,84.75456,13.361205,-88.52102
1420114832576,85.55473,12.793952,-88.7214
1420114832577,85.55473,12.793952,-88.7214
1420114832577,85.55473,12.793952,-88.7214
1420114832578,85.55473,12.793952,-88.7214
1420114832578,85.55473,12.793952,-88.7214
1420114832579,85.55473,12.793952,-88.7214
1420114832582,85.55473,12.793952,-88.7214
1420114832582,85.55473,12.793952,-88.7214
1420114832587,86.391335,12.193016,-88.928116
1420114832587,86.391335,12.193016,-88.928116
1420114832588,86.391335,12.193016,-88.928116
1420114832588,86.391335,12.193016,-88.928116
1420114832588,86.391335,12.193016,-88.928116
1420114832589,86.391335,12.193016,-88.928116
1420114832591,86.391335,12.193016,-88.928116
1420114832592,86.391335,12.193016,-88.928116
1420114832597,86.764305,11.835277,-88.6148
1420114832597,86.764305,11.835277,-88.6148
1420114832598,86.764305,11.835277,-88.6148
1420114832598,86.764305,11.835277,-88.6148
1420114832599,86.764305,11.835277,-88.6148
1420114832599,86.764305,11.835277,-88.6148
1420114832603,86.764305,11.835277,-88.6148
1420114832604,86.764305,11.835277,-88.6148
1420114832609,86.764305,11.835277,-88.6148
1420114832609,86.764305,11.835277,-88.6148
1420114832610,86.764305,11.835277,-88.6148
1420114832610,86.764305,11.835277,-88.6148
1420114832611,86.764305,11.835277,-88.6148
1420114832611,86.764305,11.835277,-88.6148
1420114832611,87.27097,11.419058,-88.48122
1420114832612,87.27097,11.419058,-88.48122
1420114832612,87.28774,11.419058,-88.48122
1420114832612,87.28774,11.419058,-88.48122
1420114832613,87.28774,11.419058,-88.48122
1420114832620,86.99016,11.577467,-88.14421
1420114832621,86.99016,11.577467,-88.14421
1420114832621,86.99016,11.577467,-88.14421
1420114832621,86.99016,11.577467,-88.14421
1420114832622,86.99016,11.577467,-88.14421
1420114832622,86.99016,11.577467,-88.14421
1420114832623,86.99016,11.577467,-88.14421
1420114832623,86.99016,11.577467,-88.14421
1420114832628,86.86594,11.675308,-88.163216
1420114832628,86.86594,11.675308,-88.163216
1420114832629,86.86594,11.675308,-88.163216
1420114832629,86.86594,11.675308,-88.163216
1420114832630,86.86594,11.675308,-88.163216
1420114832630,86.86594,11.675308,-88.163216
1420114832631,86.86594,11.675308,-88.163216
1420114832631,86.86594,11.675308,-88.163216
1420114832638,87.27315,11.46998,-88.68035
1420114832638,87.27315,11.46998,-88.68035
1420114832639,87.27315,11.46998,-88.68035
1420114832639,87.27315,11.46998,-88.68035
1420114832639,87.27315,11.46998,-88.68035
1420114832640,87.27315,11.46998,-88.68035
1420114832642,87.27315,11.46998,-88.68035
1420114832643,87.27315,11.46998,-88.68035
1420114832647,87.2837,11.39875,-88.3631
1420114832648,87.2837,11.39875,-88.3631
1420114832648,87.2837,11.39875,-88.3631
1420114832648,87.2837,11.39875,-88.3631
1420114832649,87.2837,11.39875,-88.3631
1420114832649,87.2837,11.39875,-88.3631
1420114832654,87.2837,11.39875,-88.3631
1420114832654,87.2837,11.39875,-88.3631
1420114832657,87.07766,11.539461,-88.28338
1420114832658,87.07766,11.539461,-88.28338
1420114832658,87.07766,11.539461,-88.28338
1420114832659,87.07766,11.539461,-88.28338
1420114832659,87.07766,11.539461,-88.28338
1420114832660,87.07766,11.539461,-88.28338
1420114832661,87.07766,11.539461,-88.28338
1420114832662,87.07766,11.539461,-88.28338
1420114832670,87.07766,11.539461,-88.28338
1420114832671,87.07766,11.539461,-88.28338
1420114832671,87.07766,11.539461,-88.28338
1420114832672,87.07766,11.539461,-88.28338
